"already submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bug already submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bug already submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bugalready submitted hit , bug none john@initech-corp.com",POLICY,POLICY
"jill steinburg contacts be sure to copy this into your email contacts list and physical contacts list asap . jill steinburg head of marketing , the right cup company jillstein@gmail.com 315-339-3949 http / / <url> http / / <url> mary@initech-corp.com none mary@initech-corp.com",CONTACT,CONTACT
"new policy announcemen starting tomorrow , all personal cellphones will be going into a designated locker in the break room . this is to curb the extreme use of cellphones during work hours . employee_list@initech-corp.com none mary@initech-corp.com",POLICY,POLICY
"announcement of new policy greetings my fellow comrades , i am announcing that there will slight changes to policy of parental leave . both , men and women will have up to 4 months of paid maternity/paternity leave starting in february ! i know you guys are excited as much as i am ! we just wanted to reward those who experience having infants . best wishes , mike jim@initech-corp.com , dan@initech-corp.com , melanie@initech-corp.com , tim@initech-corp.com , justin@initech-corp.com , bob@initech-corp.com none mike@initech-corp.com",POLICY,POLICY
"wrong paint good day donnie , the paint i recently order was the wrong color . if you will look at the at the email i sent you and the invoice , it will say blue . what i received was red . i would be grateful if we could get this matter fixed as asap thanks , joe macgyver@prtcnet.org none igor@initech-corp.com",CONTACT,POLICY
new contact - jefferson james jefferson director of operations abominable press jjefferson@abominable.com put in contacts . john@initech-corp.com none john@initech-corp.com,CONTACT,CONTACT
"dentist contact info dr. brilliant tooth 123-456-7890 123 n star ave , suite x 12345 new york , ny appointment saturday at 3 pm , bring x-rays scan mike@initech-corp.com x-rays.jpg mike@initech-corp.com",CONTACT,CONTACT
new attendance policy please note the following changes our attendance policy . all employees must begin using a time clock . please pick up your newly coded employee id so you will be able to use the new system . thanks john barnum employees@initech-corp.com none john@initech-corp.com,POLICY,CONTACT
reminder - add contact remember to add sarah smith to contact list . phone number is 111-222-3333 . vice president of company company . anybody@anycorp.com none amy@initech-corp.com,CONTACT,CONTACT
"shipment of computers hello , this is mark smith from initech-corp . i 'm writing in reference to the latest shipment of apple computers that we received yesterday . these computers all have a minor defect in that the keyboards themselves do not have the letter l on them . i will be shipping the keyboards to these computers back tomorrow and calling the main office in the morning , however , i wanted to write this email ahead of time so you would know that there 's a defect in the computer keyboards . i look forward to communicating with you tomorrow . mark smith chief operating officer initech-corp support@apple.com none igor@initech-corp.com",CONTACT,POLICY
"contact remember to save contact details about john , the guy from it you met at the conference over the weekend ( email , phone , department , whatever else you wrote down ) . igor@initech-corp.com none igor@initech-corp.com",CONTACT,CONTACT
"bobby cox of instasteel just a reminder of new contact i met today . bobby says instasteel 's slogan is `` just add water to make durable steel beams . '' i found it a bit hard to believe , but the company is successful . we might play golf in the spring . mike@initech-corp.com none mike@initech-corp.com",CONTACT,CONTACT
"save remind me to save josh 's number , it is -lrb-555-rrb-123-4567 . add this to my contacts list for my android phone , it is a samsung note 5 . remember this is josh 's main number and not his work phone . i need to discuss the merger with him and it needs to be done promptly or else we risk of losing the deal to the other companies . mike@initech-corp.com josh 's number mike@initech-corp.com",CONTACT,POLICY
"no more casual fridays attention all employees . last friday you know that several important clients came to visit us . i had asked everyone to wear proper business attire despite the general casual friday that we often have . however , many of you failed to comply with my request and dressed casually . because of this i am removing casual friday from the calendar for at least the next few months . i hope all of you will forgive me but we need to maintain a standard in this office . mark smith all_employees@initech-corp.com none igor@initech-corp.com",POLICY,POLICY
"urgent eastern claims procedure hi team , note that we have a new procedure when it comes to handling eastern airlines claims . all claims are to be filed as ltd , regardless of the claim duration , and be sure to check with a supervisor * before * filing the claim . this is extremely urgent , any claims filed for eastern without supervisor approval can be grounds for discipline up to and including termination . thanks for your attention , igor alex.s@initech-corp.com ; chuy.rr@initech-corp.com ; patty.wr@initech-corp.com ; michelle.wr@initech-corp.com none igor@initech-corp.com",POLICY,POLICY
"new policy announcement ladies and gentlemen good morning , as you may all recall we all have recently experience the loss of a colleague on site and we have taken some measures to prevent this from ever happening again . attached with this email is our new company policy followed by some new rules and regulations , have a safe day . officebulletins@initech-corp.com new policy.pfd mike@initech-corp.com",POLICY,POLICY
reminder - add tom wesson to contact list remember to add tom wesson to contact list . phone number is 111-222-3333 . vice president at wesson company . john@initech-corp.com none john@initech-corp.com,CONTACT,CONTACT
"new office policy hello everyone , with the present i 'd like to inform you that from now on the friday is not gon na be anymore the pizza day but it will be the sushi day . the pizza day is suspended till new order , i hope you will understand this decision and support it too . kind regards mike jeff@initech-corp.com , anne@initech-corp.com , carl@initech-corp.com none mike@initech-corp.com",POLICY,POLICY
"new hr policy good morning , please find attached the updated hr policy . it is important that you read this new policy as soon as possible . thank you all@initech-corp.com hrpolicy2017.doc john@initech-corp.com",POLICY,POLICY
"new contact betty this is a note to myself to remember betty 's contact details betty smith , b.smith33@gmail.com , 314-221-9876 . betty works at esi , and might have a line on a project manager job there that could be a potential match for me . john@initech-corp.com none john@initech-corp.com",CONTACT,CONTACT
"important contact today you met a very important potential customer . this person could help double the sales of your business . as such it is very important that you do not lose his contact information . below in the attached file is his name , address , telephone number , and e-mail address . amy@initechh-corp.com john_smith amy@initech-corp.com",CONTACT,CONTACT
mitchel contact mitchel cellphone # 760-987-6543 email mitchelortegaz@yahoo.com address 2423 hardi lane oceanside ca 92058 mary@initech-corp.com none mary@initech-corp.com,CONTACT,CONTACT
jim 's contact info keep note to remember jim o'shea from intel for future reference or a personal reference as he said you were a smart individual he would be proud to reference for any job . he also would put a good word in at intel for you . keep this book marked ! save under notes folder . phone 876-345-2186 email joshea@intel.com company intel common interest cars mikesmith@gmail.com none mike@initech-corp.com,CONTACT,CONTACT
"official policy work from home hello , after a recent meeting of the management team , we have decided on the following guidelines regarding work from home days . as adults , we trust you all to manage when it is appropriate to work from home . that said , please limit your work from home days to 4 days per month . please ensure that you have updated your outlook calendars , as well as the sharepoint calendar . ensure that you are available via messenger and that you respond to message or emails in a reasonable amount of time . work from home days should , barring unusual circumstances , be planned ahead and your manager should be informed ahead of time . if you have any questions , please ask your immediate manager . thanks . john allstaff@initech-corp.com workfromhomepolicy2017.doc john@initech-corp.com",POLICY,CONTACT
"contact hey , make sure you add this contact to your address book . millie33@gmail.com . the contact is for mildred champion , the new doctor at work . john@initech-corp.com none john@initech-corp.com",CONTACT,CONTACT
"new policy work hours hello team - i wanted to let everyone know we have put a new standing policy in place , no one is to stay in the office past 6 00 pm , this is to ensure you have a life outside of work and get to spend time with your family . please see the attached for additional information . if you have any concerns , please reach out to hr and they can answer any questions you may have . thank you , mike tempeoffice@initech-corp.com 2017 work hours policy mike@initech-corp.com",POLICY,POLICY
recruiter barbara johnson is the recruiter you met with today . she works for ogitech . her phone number is 989-525-6408 . mike@initech-corp.com none mike@initech-corp.com,CONTACT,CONTACT
katie 's info katie mickleson 119 baywoods avenue 850-476-3344 katiejomickleson@sbcglobal.net work # 850-626-7944 mike@intech-corp.com none mike@initech-corp.com,CONTACT,CONTACT
"announcement good morning , hi everyone . there are few changes in our policy effective today . please see attached file . if you have any questions please email me or see me at my office . thank you all and have a great day ! mary , initech-corp manager anthony@initech-corp.com mark@initech-corp.com mitchel@initech-corp.com luiz@initech-corp.com chuck@initech-corp.com initech-corp policy 1/20/17 mary@initech-corp.com",POLICY,CONTACT
"mark 's contact info mark roberts mroberts@elsevier.com , 314-447-8832 . 3251 riverport lane , maryland heights , mo 63043 . mark is a pm over at elsevier in the ito area . john@initech-corp.com none john@initech-corp.com",CONTACT,CONTACT
"mary 's info mary michaels , 612 wharf ave , boston , ma . phone number 617-465-5733 , email mary.michaels@gmail.com amy@initech-corp.com none amy@initech-corp.com",CONTACT,CONTACT
"all staff memo staff members due to recent changes in state law , it is no longer permitted to send confidential financial information via e-mail . please send restricted information by interoffice mail . the full policy is attached below , and can be located in the procedure manual . sincerely , mike staff@initech-corp.com policy memo mike@initech-corp.com",POLICY,POLICY
"bob smith contact email add this email and information to contacts bobsmith@gmail.com 313-550-2014 2555 park avenue detroit , mi 48228 do n't lose it . keep being awesome mike@initech-corp.com none mike@initech-corp.com",CONTACT,CONTACT
"new corporate policy good evening coworkers . as you know several meeting have been held in the last week at the company 's headquarters . the result of these meetings has been some new company policies . i know new company policies can be scary , but i promise if you look at them with an open mind you will see that it will only take a little adjusting too , but will not harm the day to day routines . the new policies are as follows . if you need to be out a day you have to fill out a form in advance . if you have an emergency then fill out the form the day you get back . all employees absentee_form amy@initech-corp.com",POLICY,POLICY
"new policy good afternoon , i wanted to send an email out to make sure all staff is aware of the new smoking policy . it is no longer permitted to smoke on company grounds . this especially means outside the main entrance doors . if you do smoke , you must now either cross the street to the designated smoking area or smoke in your car . this policy is not to penalize anyone , but ensure the health of our staff and customers . if there are any questions about this new policy , do not hesitate to ask . i have also attached the new policy to be posted in your departments . thank you . john johnson allstaff@buisness.org smoking policy2017 john@initech-corp.com",POLICY,POLICY
"contact info for lisa johnston lisa johnston sales rep at green electrical lisa@greenelectrical.com 1432 broward ln pittsburgh , pa 16206 412-765-8989 ( c ) 412-566-7878 x301 ( w ) lisa516@gmail.com none mike@initech-corp.com",CONTACT,CONTACT
"new dress code hello , after discussion with the management team , the dress code policy will change , with immediate effect . the summary is that this is a business casual environment during monday through thursdays , with jeans only allowed on fridays . the full details of the dress code changes can be found in the attachment . if you have any questions , please address them with your supervisor . thanks . john allemployees@initech-corp.com official_dress_code2017.pdf john@initech-corp.com",POLICY,POLICY
"attention - new policy hey everybody , hope you 're all having a great day , i just wanted to give you all a heads up on a new policy starting next week . we will all be issued security cards and will be required to buzz ourselves into the building as a new security measure . if you have any questions or did n't receive yours please feel free to ask me or anyone else in management . thanks ! amy . staff@initech-corp.com none amy@initech-corp.com",POLICY,POLICY
"lisa johnston - green electrical ( contact info0 lisa johnston , sales manager green electrical lisaj@greenelectrical.com 1342 broward st pittsburgh , pa 15241 412-956-8585 x301 ( w ) 412566-7445 ( c ) mike@initech-corp.com none mike@initech-corp.com",CONTACT,POLICY
cover letters all tps reports are required to use the new cover sheets . it is very important that they are used properly . i do n't want to have to remind anyone personally about it . mike allusers@initech-corp.com tpscoversheets.doc mike@initech-corp.com,POLICY,POLICY
kevin 's contact information this is the email and phone number of kevin smith . he is the manager at the sprout 's market that carries the sushi i like . kevin@sprouts.com 202-588-9658 igor@initech-corp.com none igor@initech-corp.com,CONTACT,CONTACT
"dress code hello team , lately , i 've noticed that some team members are becoming lax in following the office dress code . while i am generally in favor of self-expression and want people to be comfortable , i feel that the rules are being bent a bit too far . please do remember that we are a professional office . we have clients in and out of the office frequently and your appearance reflects our business . please reveiew the attached office dress code policy . should you have any questions , please reach out to me . thanks , mike staff@initech-corp.com initech-dress-code.pdf mike@initech-corp.com",POLICY,POLICY
"missed informational meeting dear cassandra , it has come to my attention that you were not in attendance at the last informational meeting on tuesday . your supervisor , frederick told me that you called out sick at the last minute . here at initech corporation we take attendance at regular meetings rather seriously . in light of the fact that you did not show up you 'll have to attend a make-up session . please kindly respond to this e-mail to show that you have rrad it . kindest regards , john simpson kayballer@aol.com informational meeting memo john@initech-corp.com",CONTACT,CONTACT
"adam jones contact info contact information for adam jones 1212 n. 12th st. west city , st , usa -lrb-555-rrb- 555-5555 adamsemail@adamsemail.com set appoint in calendar for tuesday , january 24 at 7 pm . mike@intech-corp.com none mike@initech-corp.com",CONTACT,CONTACT
do n't forget ! here is john 's new email mom gave you ! john546@yahoo.com . save this email because you will need this information soon ! save it now ! mary@initech-corp.com none mary@initech-corp.com,CONTACT,CONTACT
"regarding remone franklin monday , january 16 , 2 pm remone was driving the reach truck too fast , was n't looking , and slammed into the racks in aisle ten , around section ten . he hurt his forearm , because he placed his arm outside of the vehicle as he attempted to escape when the deadman 's footbrake was n't engaging . sending him out for a drug test today . need to talk to the ops manager , and see if this qualifies as a significant event . if it does , and this is osha reported , we may get fines and lose potential business . this is bad . and even worse ... this is only the beginning of the year . notes 1 . remone 's performance reviews were requested by site manager . 2 . sign out log , and safety checklist for the reach truck he was using are requested by site manager 3 . repair records for the same reach truck are requested as well . igor@initech-corp.com none igor@initech-corp.com",CONTACT,CONTACT
self reminder please remember to contact joe on tuesday night at 555-206-5684 and talk about the upcoming meeting for the corporate lunch plans . mike@initech-corp.com none mike@initech-corp.com,CONTACT,CONTACT
bathroom policy we are instituting a buddy system for bathroom breaks . please select a bathroom buddy and submit to hr for approval . all contacts none mike@initech-corp.com,POLICY,CONTACT
"keith new contact info just a reminder to update your records ... cousin keith is on the move again ! keith jacobs 1321 broad st pittsburgh , pa 15242 412-569-9898 amy@initech-corp.com none amy@initech-corp.com",CONTACT,CONTACT
"new policy hello , i would like the staff to be aware of a new policy that started on january 1 , 2017 . all employees who are leaving the building after 9 pm , must be accompanied by security . we have had some concerning events happen recently and want to be sure our employees are all safe . there will be no exception to this rule . if you have any questions or concerns do not hesitate to contact me . thank you all . allstaff@initech-corp.com policy3456 mary@initech-corp.com",POLICY,POLICY
"phone policy introduction we can no longer be lax about phones in the office . if you are going to use a phone , it must be your desk phone . personal phones are to be turned off , and left alone during business hours , unless on break . we are missing sales , and when i walk through the office , i see people checking their facebooks and twitters . instead of working . this will not occur again . dcr-region112@initech-corp.com none igor@initech-corp.com",POLICY,POLICY
"office holiday party hello all , i am writing to you to announce the upcoming holiday office party . everyone is welcome to come and bring along one guest . see the attachment for more details . thank you , mike mike@initech-corp.com , alice@initech-corp.com , juliee@initech-corp.com , lerry@initech-corp.com , susan@initech-corp.com , jordie@initech-corp.com , harold@initech-corp.com , ted@initech-corp.com , drake@initech-corp.com christmaspartyflyer.pdf mike@initech-corp.com",POLICY,POLICY
"changes to employee benefits hi team , you 'll all be receiving additional information in the mail this week but , i 'm so excited that i wanted to send you all a quick email ! our corporate office has been working hard to improve employee benefits . i 'm pleased to tell you that , beginning next quarter , there will be a major expansion to your benefits . some highlights include extended maternity/paternity leave , reduced insurance costs , more paid time off , etc. . management at initech truly appreciates the efforts of each team member and we are thrilled to be able to give something back . watch your mail for additional info . best , amy staff@initech-corp.com newbenefits.pdf amy@initech-corp.com",POLICY,POLICY
"peer hey butiful , you need to keep mr tu psc as a contact . he knows sone things that you do not know . keep him around amy@initech-corp.com none amy@initech-corp.com",CONTACT,POLICY
halley james do n't forget `` halley james '' cyt teacher in room number 332 at 4pm . class schedule for the quarter is screenshot here mike@initech-corp.com halley 's contact info and class schedule . mike@initech-corp.com,CONTACT,CONTACT
finn 's new teacher contact info for finn 's new teacher suzi pitard 412-688-9852 x103 ( at the school ) 412-833-2841 ( c ) ms pitard will be taking over next quarter while ms jenkins is on medical leave . teaching assistant in the classroom will remain the same mary@initech-corp.com none mary@initech-corp.com,CONTACT,POLICY
"update information ! john ... do not forget to update dale 's contact information ! dale brown , 223 west end st. providence , ri . 02891 . her phone number is 401-555-5555 . john@initech-corp.com none john@initech-corp.com",CONTACT,CONTACT
new policy the sexual harassment policy will be in effect starting monday . there will also be an hour long briefing regarding how to correctly handle a sexual assault . tom@initech-corp.com sexual harassment policy copy mike@initech-corp.com,POLICY,POLICY
"save this here 's the contact info for that client , save it for later m'kay ? bob jones 123 outta my way not my town , il 62967 555 2583697 igor@initech-corp.com none igor@initech-corp.com",CONTACT,CONTACT
"parking hi gang , it 's come to my attention that parking is becoming challenging for our clientes . please remember that all employees are to park toward the back of the parking lot . this frees up more spaces for clients and creates a feeling of welcome for them . if anyone has and questions or concerns , please reach out . thanks for all your do , mary team@initech-corp.com none mary@initech-corp.com",POLICY,POLICY
"please read immediatley effective immediately , all staff are to report to there assigned departments by 8 30 am daily . we have been noticing a lot of wasted time in the morning with employees in the break room . we want all employees to feel they are treated equally and feel this new policy is fair to all . i have attached the full policy for you to read and post as needed . if there are any questions or concerns , you may call me directly . thank you all for your time . john johnson 401-222-2222 allstaff@initech-corp.com policy6754 john@initech-corp.com",POLICY,POLICY
"michael shermer contact info , dont forget michaelshermer@gmail.com . mailing address ' 404 e tickle pickle street , hanover , deleware ' phone number 445-876-5764 . amy@initech-corp.com none amy@initech-corp.com",CONTACT,CONTACT
"personal contact note please keep in mind that this personal contact needs to be remembered , i have included an attachment with their contact information . john@initech-corp.com johndoecontact.txt john@initech-corp.com",CONTACT,CONTACT
hello ansel i am writing to remind you a need a current copy of your drivers licence and social security card for the new payroll system . ansel@initech-corp.com none amy@initech-corp.com,POLICY,CONTACT
contact reminder to self to put co-worker james marcom in personal contacts . email is james@initech-corp.com phone number is -lrb-451-rrb-322-9812 . save as soon as possible mike@initech-corp.com n/a mike@initech-corp.com,CONTACT,CONTACT
"new policy i am calling attention to this now , so that you can all ask questions before it goes into effect . starting on the first , all tax returns must be reviewed by a supervisor ( office manager or higher ) prior to submission to the irs . we have been seeing entirely too many simple errors this year , and this will hopefully stop that problem . questions can be directed to your area managers . thank you . group1@initech-corp.com none igor@initech-corp.com",POLICY,POLICY
"new policy update . to all office employees of initech corp , there has been a new policy added to our existing company guidelines . i have attached the policy with this email . this will go into effect immediately . please adhere to the rules of this policy as a few things have changed . if you have any questions , do not hesitate to contact me . thanks , john allemployees@initech-corp.com policy.pdf john@initech-corp.com",POLICY,POLICY
"immediate changes dear staff , i am writing you all to inform you that there is a new policy regarding smoking on the companies property . effective immediately , all employees must be 50ft away from the front door . please email me if you have any questions . below i have attached a file explaining this policy further . boocarnes@initech-corp.com , asiacartes@initech-corp.com , milliestruts@initech-corp.com , vinnymartin@initech-corp.com nosmoking.pdf mike@initech-corp.com",POLICY,POLICY
"do n't forget hanson 's address do n't forget to save dennis hanson into my contacts , his address is ' 1910 wallaby ave , sunday australia . john@initech-corp.com none john@initech-corp.com",CONTACT,CONTACT
note to self here 's the contact for mel at verizon . keep this in your contact folder later . meljohnson@verizon.com thanks ! mary@initech-corp.com none mary@initech-corp.com,CONTACT,CONTACT
"new keycard policy hi all , please make sure to swipe your keycard every time you pass through the main door , even if you are just going between departments . no exceptions ! mary@initech-corp.com none mary@initech-corp.com",POLICY,CONTACT
"hi edward please forward this email to your direct reports , i am requesting the procedure for sick days to be adjusted to require only 24 hours of notice instead of 48 to help cut back on being short handed when someone ca n't make it . edward@initech-corp.com new policy john@initech-corp.com",POLICY,POLICY
reminder try to remember to contact harry nelson later this evening . you need to ask him to go to the colgate meeting next week to find out more about the product outline . amy@initech-corp.com none amy@initech-corp.com,CONTACT,CONTACT
"johhny d john devernic jpdev@intel.com 555-555-5555 ext 42 vice president of communications at intel corporation he has 2 kids , john and sally , and a wife , tammy . he enjoys swimming and foosball . mary@initech-corp.com none mary@initech-corp.com",CONTACT,CONTACT
"keep note make sure to contact toys r us about your orders , since they provide you with tracking numbers . keep in mind that if you ordered during the weekend , your order will be processed the following business day . mikkinguyen6@yahoo.com none mike@initech-corp.com",CONTACT,CONTACT
keep note of this contact do not forget to keep note of this contact . it is imperative that it gets saved . as you well know this contact is one of our best business partners and looks forward to a meeting sometime soon in the near future . the contact is attached to this email . mike@initech-corp.com contact.pdf mike@initech-corp.com,CONTACT,CONTACT
"new policy there is a new policy effect coming up . it becomes mandantory on monday , january 23 , 2017 . as for then , employees are no longer allowed to carry ice cream sandwhiches in their back pocket . this includes klondike bars . thank you for your time , mary gilstelf director of ice cream all@initech-corp.com none mary@initech-corp.com",POLICY,POLICY
"new computers hello all , we are glad to announce that all employees will be recieving new computer equipped with the latest software this friday . please allow for a 2 hour time period sometime during the day for the et up of your system . thanks , amy larry@initech-corp.com , ian@initech-corp.com , telson@initech-corp.com , joy@initech-corp.com none amy@initech-corp.com",POLICY,CONTACT
"new initech corp policy initech employees , please adhere to the new policy attached to this email . it is extremely important that we all stay within the guidelines and up to date on our policies . contact me with any questions or concerns . thanks , mike employees@initech-corp.com newpolicy.pdf mike@initech-corp.com",POLICY,POLICY
"hello hi , i 'm writing because i 'd like to keep in touch so that we can talk about things in the future . i had a great time speaking with you and i would love if we can learn more about each other . please let me know what you think , thanks ! ianyo00@gmail.com none john@initech-corp.com",CONTACT,POLICY
"reminder remember to tell derek to complete the project on time so that it can be submitted before the january 28 , 2016 deadline . it 's important that this is done promptly . john@initech-corp.com none igor@initech-corp.com",CONTACT,POLICY
"alice smith contact details alice smith planto corp senior vp 1700 willis ave ste 110 sacramento , ca 95825 916-830-3949 alice.smith@plantocorp.com senior vp of marketing for vendor who handles print advertising and radio spots . reports to john williams , president and ceo . contact regarding changes to advertisements , new brochures and marketing materials , and press releases . amy@initech-corp.com none amy@initech-corp.com",CONTACT,CONTACT
"announcement hello everyone , i 'd like to let you know that we have a new policy of no personal calls in the main office . because of recent distractions , please take your personal calls in the break room or outside . thank you for understanding . office@initech-corp.com none igor@initech-corp.com",POLICY,CONTACT
"warehouse dress code all , it has come to my attention that some of our warehouse employees are not wearing appropriate attire for working in the warehouse environment . in order to increase safety , we are now implementing a policy prohibiting the wearing of any open toed shoes and requiring footwear that fully covers the toe and ankle . this will help prevent injuries should someone come into contact with your feet . please ensure this policy change is adhered to beginning tomorrow . any employee who fails to wear proper footwear will be required to leave work to change into appropriate footwear before beginning work . thanks for your attention to this matter . regards , amy staff@initech-corp.com none amy@initech-corp.com",POLICY,POLICY
